id,date,home_team,home_team_score,overtime,visit_team,visit_team_score
400489604,2014-02-05,New Orleans Pelicans,105,False,Atlanta Hawks,100
400489620,2014-02-07,New Orleans Pelicans,98,False,Minnesota Timberwolves,91
400489688,2014-02-21,Charlotte Bobcats,90,False,New Orleans Pelicans,87
400489699,2014-02-22,Washington Wizards,94,False,New Orleans Pelicans,93
400488912,2014-11-02,Portland Trail Blazers,115,False,San Antonio Spurs,105
400488930,2014-11-05,Denver Nuggets,94,False,San Antonio Spurs,102
400488990,2014-11-13,San Antonio Spurs,92,False,Washington Wizards,79
400489006,2014-11-15,Utah Jazz,82,False,San Antonio Spurs,91
400489097,2014-11-27,Oklahoma City Thunder,94,False,San Antonio Spurs,88
400489102,2014-11-29,Orlando Magic,91,False,San Antonio Spurs,109
400489131,2014-12-02,San Antonio Spurs,102,False,Atlanta Hawks,100
400489211,2014-12-13,San Antonio Spurs,117,False,Minnesota Timberwolves,110
400489222,2014-12-14,Utah Jazz,84,False,San Antonio Spurs,100
400489272,2014-12-21,San Antonio Spurs,100,False,Oklahoma City Thunder,113
400489427,2014-01-12,San Antonio Spurs,104,False,Minnesota Timberwolves,86
400489446,2014-01-15,San Antonio Spurs,109,False,Utah Jazz,105
400489462,2014-01-17,San Antonio Spurs,100,False,Portland Trail Blazers,109
400489503,2014-01-22,San Antonio Spurs,105,False,Oklahoma City Thunder,111
400489508,2014-01-24,Atlanta Hawks,79,False,San Antonio Spurs,105
400489527,2014-01-26,Miami Heat,113,False,San Antonio Spurs,101
400489600,2014-02-05,Washington Wizards,118,True,San Antonio Spurs,125
400489622,2014-02-08,Charlotte Bobcats,100,False,San Antonio Spurs,104
400489682,2014-02-19,Portland Trail Blazers,109,False,San Antonio Spurs,111
400489744,2014-02-28,San Antonio Spurs,92,False,Charlotte Bobcats,82
400488944,2014-11-07,Denver Nuggets,109,False,Atlanta Hawks,107
400488959,2014-11-09,Atlanta Hawks,104,False,Orlando Magic,94
400488971,2014-11-11,Charlotte Bobcats,94,False,Atlanta Hawks,103
400489031,2014-11-19,Miami Heat,104,False,Atlanta Hawks,88
400489086,2014-11-26,Atlanta Hawks,92,False,Orlando Magic,109
400489114,2014-11-30,Washington Wizards,108,False,Atlanta Hawks,101
400489186,2014-12-10,Atlanta Hawks,92,False,Oklahoma City Thunder,101
400489205,2014-12-13,Atlanta Hawks,101,True,Washington Wizards,99
400489257,2014-12-20,Atlanta Hawks,118,False,Utah Jazz,85
400489284,2014-12-23,Miami Heat,121,True,Atlanta Hawks,119
400489313,2014-12-28,Atlanta Hawks,118,True,Charlotte Bobcats,116
400489322,2014-12-29,Orlando Magic,109,False,Atlanta Hawks,102
400489485,2014-01-20,Atlanta Hawks,121,False,Miami Heat,114
400489496,2014-01-22,Orlando Magic,109,False,Atlanta Hawks,112
400489539,2014-01-27,Oklahoma City Thunder,111,False,Atlanta Hawks,109
400489572,2014-02-01,Atlanta Hawks,120,False,Minnesota Timberwolves,113
400489677,2014-02-19,Atlanta Hawks,97,False,Washington Wizards,114
400489009,2014-11-16,Charlotte Bobcats,81,False,Miami Heat,97
400489125,2014-12-01,Miami Heat,99,False,Charlotte Bobcats,98
400489191,2014-12-11,Charlotte Bobcats,83,False,Orlando Magic,92
400489267,2014-12-21,Charlotte Bobcats,85,False,Utah Jazz,88
400489300,2014-12-27,Charlotte Bobcats,85,False,Oklahoma City Thunder,89
400489331,2014-12-30,Utah Jazz,83,False,Charlotte Bobcats,80
400489353,2014-01-02,Portland Trail Blazers,134,False,Charlotte Bobcats,104
400489381,2014-01-07,Charlotte Bobcats,83,False,Washington Wizards,97
400489408,2014-01-10,Minnesota Timberwolves,119,False,Charlotte Bobcats,92
400489455,2014-01-17,Orlando Magic,101,False,Charlotte Bobcats,111
400489466,2014-01-18,Charlotte Bobcats,96,True,Miami Heat,104
400489555,2014-01-29,Denver Nuggets,98,False,Charlotte Bobcats,101
400488915,2014-11-03,Miami Heat,103,False,Washington Wizards,93
400489037,2014-11-20,Orlando Magic,92,False,Miami Heat,120
400489064,2014-11-23,Miami Heat,101,False,Orlando Magic,99
400489167,2014-12-07,Minnesota Timberwolves,82,False,Miami Heat,103
400489233,2014-12-16,Miami Heat,117,False,Utah Jazz,94
400489319,2014-12-28,Portland Trail Blazers,107,False,Miami Heat,108
400489330,2014-12-30,Denver Nuggets,94,False,Miami Heat,97
400489363,2014-01-04,Orlando Magic,94,False,Miami Heat,110
400489441,2014-01-15,Washington Wizards,114,False,Miami Heat,97
400489548,2014-01-29,Miami Heat,95,False,Oklahoma City Thunder,112
400489628,2014-02-08,Utah Jazz,94,False,Miami Heat,89
400489686,2014-02-20,Oklahoma City Thunder,81,False,Miami Heat,103
400489747,2014-03-01,Miami Heat,112,False,Orlando Magic,98
400488883,2014-10-30,Minnesota Timberwolves,120,True,Orlando Magic,115
400489129,2014-12-02,Washington Wizards,98,False,Orlando Magic,80
400489226,2014-12-15,Oklahoma City Thunder,101,False,Orlando Magic,98
400489243,2014-12-18,Orlando Magic,82,False,Utah Jazz,86
400489400,2014-01-08,Portland Trail Blazers,110,False,Orlando Magic,94
400489423,2014-01-11,Denver Nuggets,120,False,Orlando Magic,94
400489613,2014-02-07,Orlando Magic,103,False,Oklahoma City Thunder,102
400489721,2014-02-25,Washington Wizards,115,False,Orlando Magic,106
400488968,2014-11-10,Oklahoma City Thunder,106,True,Washington Wizards,105
400489029,2014-11-19,Washington Wizards,104,False,Minnesota Timberwolves,100
400489179,2014-12-09,Washington Wizards,74,False,Denver Nuggets,75
400489304,2014-12-27,Minnesota Timberwolves,120,False,Washington Wizards,98
400489525,2014-01-25,Utah Jazz,104,False,Washington Wizards,101
400489571,2014-02-01,Washington Wizards,96,False,Oklahoma City Thunder,81
400489584,2014-02-03,Washington Wizards,100,False,Portland Trail Blazers,90
400488902,2014-11-01,Denver Nuggets,98,False,Portland Trail Blazers,113
400488977,2014-11-11,Utah Jazz,81,False,Denver Nuggets,100
400489004,2014-11-15,Denver Nuggets,117,False,Minnesota Timberwolves,113
400489025,2014-11-18,Oklahoma City Thunder,115,False,Denver Nuggets,113
400489096,2014-11-27,Minnesota Timberwolves,110,False,Denver Nuggets,117
400489212,2014-12-13,Denver Nuggets,93,False,Utah Jazz,103
400489240,2014-12-17,Denver Nuggets,93,False,Oklahoma City Thunder,105
400489403,2014-01-09,Denver Nuggets,101,False,Oklahoma City Thunder,88
400489434,2014-01-13,Utah Jazz,118,False,Denver Nuggets,103
400489505,2014-01-23,Portland Trail Blazers,110,False,Denver Nuggets,105
400489659,2014-02-12,Minnesota Timberwolves,117,False,Denver Nuggets,90
400489723,2014-02-25,Denver Nuggets,95,False,Portland Trail Blazers,100
400489753,2014-03-01,Portland Trail Blazers,102,False,Denver Nuggets,96
400488900,2014-11-01,Minnesota Timberwolves,100,False,Oklahoma City Thunder,81
400489126,2014-12-01,Oklahoma City Thunder,113,False,Minnesota Timberwolves,103
400489249,2014-12-18,Minnesota Timberwolves,120,False,Portland Trail Blazers,109
400489366,2014-01-04,Minnesota Timberwolves,111,False,Oklahoma City Thunder,115
400489471,2014-01-18,Minnesota Timberwolves,98,False,Utah Jazz,72
400489493,2014-01-21,Utah Jazz,97,False,Minnesota Timberwolves,112
400489526,2014-01-25,Portland Trail Blazers,115,False,Minnesota Timberwolves,104
400489605,2014-02-05,Oklahoma City Thunder,106,False,Minnesota Timberwolves,97
400489625,2014-02-08,Minnesota Timberwolves,110,False,Portland Trail Blazers,117
400489703,2014-02-22,Utah Jazz,104,False,Minnesota Timberwolves,121
400489713,2014-02-23,Portland Trail Blazers,108,False,Minnesota Timberwolves,97
400488887,2014-10-30,Utah Jazz,98,False,Oklahoma City Thunder,101
400489073,2014-11-24,Oklahoma City Thunder,95,False,Utah Jazz,73
400489149,2014-12-04,Portland Trail Blazers,111,False,Oklahoma City Thunder,104
400489339,2014-12-31,Oklahoma City Thunder,94,False,Portland Trail Blazers,98
400489391,2014-01-07,Utah Jazz,112,False,Oklahoma City Thunder,101
400489492,2014-01-21,Oklahoma City Thunder,105,False,Portland Trail Blazers,97
400489648,2014-02-11,Portland Trail Blazers,95,False,Oklahoma City Thunder,98
400489161,2014-12-06,Portland Trail Blazers,130,False,Utah Jazz,98
400489181,2014-12-09,Utah Jazz,94,False,Portland Trail Blazers,105
400489696,2014-02-21,Portland Trail Blazers,102,False,Utah Jazz,94
